Any,Mes,Percentatge_embassat,Volum_embassat_(hm3),Provincia,Codi_comarca,Comarcas,Poblacio,Domestic_xarxa,Activitats_propies,Consumo_Anual,Consum_personal_anual,Consumo_mensual,NumComarcas,Consum_per_capita
2017,5,52,136,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",791693,3238780,5884633,109480973,1205,9123414,10,120
2017,6,89,1929,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5576229,18537074,12059874,367163383,1356,30596948,12,113
2017,6,79,3621,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",740604,3244306,3185589,77158742,963,6429895,7,137
2017,6,90,2172,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",446456,1777789,1965886,44924108,2157,3743675,13,165
2017,6,46,122,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",791693,3238780,5884633,109480973,1205,9123414,10,120
2017,7,82,1764,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5576229,18537074,12059874,367163383,1356,30596948,12,113
2017,7,70,3426,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",740604,3244306,3185589,77158742,963,6429895,7,137
2017,7,84,2097,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",446456,1777789,1965886,44924108,2157,3743675,13,165
2017,7,37,98,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",791693,3238780,5884633,109480973,1205,9123414,10,120
2017,8,77,1636,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5576229,18537074,12059874,367163383,1356,30596948,12,113
2017,8,56,2841,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",740604,3244306,3185589,77158742,963,6429895,7,137
2017,8,74,1842,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",446456,1777789,1965886,44924108,2157,3743675,13,165
2017,8,29,68,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",791693,3238780,5884633,109480973,1205,9123414,10,120
2017,9,72,1426,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5576229,18537074,12059874,367163383,1356,30596948,12,113
2017,9,50,2475,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",740604,3244306,3185589,77158742,963,6429895,7,137
2017,9,62,1509,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",446456,1777789,1965886,44924108,2157,3743675,13,165
2017,9,21,48,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",791693,3238780,5884633,109480973,1205,9123414,10,120
2017,10,70,1368,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5576229,18537074,12059874,367163383,1356,30596948,12,113
2017,10,46,2363,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",740604,3244306,3185589,77158742,963,6429895,7,137
2017,10,53,1330,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",446456,1777789,1965886,44924108,2157,3743675,13,165
2017,10,17,42,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",791693,3238780,5884633,109480973,1205,9123414,10,120
2017,11,70,1208,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5576229,18537074,12059874,367163383,1356,30596948,12,113
2017,11,45,2196,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",740604,3244306,3185589,77158742,963,6429895,7,137
2017,11,45,1093,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",446456,1777789,1965886,44924108,2157,3743675,13,165
2017,11,15,38,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",791693,3238780,5884633,109480973,1205,9123414,10,120
2017,12,67,1128,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5576229,18537074,12059874,367163383,1356,30596948,12,113
2017,12,43,2200,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",740604,3244306,3185589,77158742,963,6429895,7,137
2017,12,38,943,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",446456,1777789,1965886,44924108,2157,3743675,13,165
2017,12,15,38,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",791693,3238780,5884633,109480973,1205,9123414,10,120
2018,1,67,1128,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5609497,18516042,11994997,366132482,1328,30511040,12,110
2018,1,41,2020,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",747464,3233407,3125851,76311110,946,6359259,7,135
2018,1,34,861,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",447202,1782270,2030169,45749287,2200,3812440,13,169
2018,1,15,38,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",795902,3202879,5322580,102305513,1184,8525459,10,118
2018,2,72,1124,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5609497,18516042,11994997,366132482,1328,30511040,12,110
2018,2,40,1760,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",747464,3233407,3125851,76311110,946,6359259,7,135
2018,2,35,802,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",447202,1782270,2030169,45749287,2200,3812440,13,169
2018,2,16,36,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",795902,3202879,5322580,102305513,1184,8525459,10,118
2018,3,84,1685,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5609497,18516042,11994997,366132482,1328,30511040,12,110
2018,3,42,2008,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",747464,3233407,3125851,76311110,946,6359259,7,135
2018,3,47,1189,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",447202,1782270,2030169,45749287,2200,3812440,13,169
2018,3,17,44,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",795902,3202879,5322580,102305513,1184,8525459,10,118
2018,4,90,1861,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5609497,18516042,11994997,366132482,1328,30511040,12,110
2018,4,59,2783,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",747464,3233407,3125851,76311110,946,6359259,7,135
2018,4,64,1551,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",447202,1782270,2030169,45749287,2200,3812440,13,169
2018,4,22,54,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",795902,3202879,5322580,102305513,1184,8525459,10,118
2018,5,94,2087,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5609497,18516042,11994997,366132482,1328,30511040,12,110
2018,5,77,3963,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",747464,3233407,3125851,76311110,946,6359259,7,135
2018,5,87,2181,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",447202,1782270,2030169,45749287,2200,3812440,13,169
2018,5,27,71,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",795902,3202879,5322580,102305513,1184,8525459,10,118
2018,6,96,2135,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5609497,18516042,11994997,366132482,1328,30511040,12,110
2018,6,82,3948,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",747464,3233407,3125851,76311110,946,6359259,7,135
2018,6,99,2398,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",447202,1782270,2030169,45749287,2200,3812440,13,169
2018,6,31,81,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",795902,3202879,5322580,102305513,1184,8525459,10,118
2018,7,94,2187,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5609497,18516042,11994997,366132482,1328,30511040,12,110
2018,7,76,3856,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",747464,3233407,3125851,76311110,946,6359259,7,135
2018,7,98,2454,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",447202,1782270,2030169,45749287,2200,3812440,13,169
2018,7,31,76,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",795902,3202879,5322580,102305513,1184,8525459,10,118
2018,8,91,2096,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5609497,18516042,11994997,366132482,1328,30511040,12,110
2018,8,68,3674,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",747464,3233407,3125851,76311110,946,6359259,7,135
2018,8,99,2459,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",447202,1782270,2030169,45749287,2200,3812440,13,169
2018,8,26,59,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",795902,3202879,5322580,102305513,1184,8525459,10,118
2018,9,92,2018,Barcelona,"3, 6, 7, 11, 13, 14, 17, 21, 42, 24, 40, 41","(ALT PENEDÈS, L'),(ANOIA, L'),(BAGES, EL),(BAIX LLOBREGAT, EL),(BARCELONÈS, EL),(BERGUEDÀ, EL),(GARRAF, EL),(MARESME, EL),(Moianès),(OSONA),(VALLÈS OCCIDENTAL, EL),(VALLÈS ORIENTAL, EL)",5609497,18516042,11994997,366132482,1328,30511040,12,110
2018,9,67,3647,Girona,"2, 10, 19, 20, 28, 31, 34","(ALT EMPORDÀ, L'),(BAIX EMPORDÀ, EL),(GARROTXA, LA),(GIRONÈS, EL),(PLA DE L'ESTANY, EL),(RIPOLLÈS, EL),(SELVA, LA)",747464,3233407,3125851,76311110,946,6359259,7,135
2018,9,98,2370,Lleida,"4, 5, 15, 18, 23, 25, 26, 27, 32, 33, 35, 38, 39","(ALT URGELL, L'),(ALTA RIBAGORÇA, L'),(CERDANYA, LA),(GARRIGUES, LES),(NOGUERA, LA),(PALLARS JUSSÀ, EL),(PALLARS SOBIRÀ, EL),(PLA D'URGELL, EL),(SEGARRA, LA),(SEGRIÀ, EL),(SOLSONÈS, EL),(URGELL, L'),(VAL D'ARAN, LA)",447202,1782270,2030169,45749287,2200,3812440,13,169
2018,9,20,47,Tarragona,"1, 8, 9, 12, 16, 22, 29, 30, 36, 37","(ALT CAMP, L'),(BAIX CAMP, EL),(BAIX EBRE, EL),(BAIX PENEDÈS, EL),(CONCA DE BARBERÀ, LA),(MONTSIÀ, EL),(PRIORAT, EL),(RIBERA D'EBRE, LA),(TARRAGONÈS, EL),(TERRA ALTA)",795902,3202879,5322580,102305513,1184,8525459,10,118
